iv_point_00,iv_point_01,iv_point_02,iv_point_03,iv_point_04,iv_point_05,iv_point_06,iv_point_07,iv_point_08,iv_point_09,iv_point_10,iv_point_11,iv_point_12,iv_point_13,iv_point_14,iv_point_15,iv_point_16,iv_point_17,iv_point_18,iv_point_19,iv_point_20,iv_point_21,iv_point_22,iv_point_23,iv_point_24,iv_point_25,iv_point_26,iv_point_27,iv_point_28,iv_point_29,iv_point_30,iv_point_31,iv_point_32,iv_point_33,iv_point_34,iv_point_35,iv_point_36,iv_point_37,iv_point_38,iv_point_39,iv_point_40,iv_point_41,iv_point_42,iv_point_43,iv_point_44,iv_point_45,iv_point_46,iv_point_47,iv_point_48,iv_point_49,iv_point_50,iv_point_51,iv_point_52,iv_point_53,iv_point_54,iv_point_55,iv_point_56,iv_point_57,iv_point_58,iv_point_59
-0.7405333810652717,0.07811046251829,-0.9023597981202273,-0.6084069508352942,-0.8089715536184435,0.05266182972984606,-1.012782867867199,-0.6489359796846811,-0.8955590816398952,0.023027394391490565,-0.38234944728469084,-0.6956982182375909,-1.0084789707966213,0.01965025119158529,-0.33901557318718994,-0.7523211126813101,-0.4056038326056633,0.03775907057280953,-0.3638178058157284,-0.8223075835729744,-0.3213059349070777,0.06191082178570922,-0.400238891229764,-0.7153283311979707,-0.3076753608174237,0.08706475019252935,-0.4040654539965281,-0.5705935831104699,-0.26985193925045375,0.11129286410856518,-0.39454555571506683,-0.5687258929281725,-0.21395508223322665,0.13257188354592858,-0.38213201959452814,-0.5793909622639292,-0.15188046268236338,0.15148371363093513,-0.3686045095953113,-0.574374009458584,-0.08620952991909721,0.1691632841508335,-0.35487885062899005,-0.5669903621318796,-0.015783374433185567,0.1848135684665243,-0.3416427628557337,-0.5589605341484403,0.058250871469780044,0.199131726846437,-0.3284351094583158,-0.5507089678516919,0.13534932649678993,0.21177239998198688,-0.31520075628470057,-0.5424817874691806,0.21570970373385398,0.22324574296082386,-0.3024790070423818,-0.5344627173471957
-0.7405333810652717,0.5709655917285772,0.06486353698757888,-0.6084069508352942,-0.061534366020223275,0.5709681730062041,0.1457797502638892,-0.6489359796846811,0.22605941418879869,0.5936017642770924,0.17468096055464355,-0.6956982182375909,0.36073895501602543,0.6255005836574475,0.1699031597443124,-0.39769742758280474,0.4409510677572499,0.6518318880477466,0.14670490380212983,-0.2165268490577155,0.4948135999578604,0.6757688408557169,0.12868377212173934,-0.15182591589144082,0.5499186622738229,0.697439829430779,0.1318784090607999,-0.13199087220939,0.622926535565984,0.7175326926110847,0.14363122927756933,-0.1443277435721668,0.704349846670547,0.7352984201444267,0.15804936479762377,-0.15455306649085349,0.7910846004820189,0.7507353791866881,0.1738247967435896,-0.149325647103308,0.8820084816866693,0.7649731373904061,0.1904852543578824,-0.14023264765774393,0.8757494845856411,0.7782597753035674,0.2071376858605987,-0.12935008379935714,0.8252397393658338,0.7902672381586663,0.22306315489079587,-0.11749337987483387,0.7758630353209034,0.8012395132258139,0.23873149970468976,-0.10524135424201113,0.727800739935396,0.8104116759573654,0.2539701042744217,-0.09305658663637002
-0.7405333810652717,-0.2877742327145823,-0.9023597981202273,-0.6084069508352942,-0.8089715536184435,-0.4273028206816253,-0.5559908706446337,-0.6489359796846811,-0.3852579155249511,-0.6051868055885122,-0.38450139756603413,-0.6956982182375909,-0.09582736050949585,-0.7470851885728635,-0.39437317618427215,-0.7523211126813101,-0.011486512527919426,-0.8360847678564753,-0.46700375068803535,-0.8223075835729744,0.006276147670458379,-0.9049653913512848,-0.5541614677884521,-0.43919162874725237,-0.007900589265509524,-0.9622694408785661,-0.6056821580768008,-0.41209780674805374,-0.0002674805088978396,-1.0089751748604898,-0.6414025260668973,-0.43915336548734035,0.021263140142431056,-1.0478623325752179,-0.6719275174660768,-0.47011323191226334,0.047325344206633375,-1.0801372698678837,-0.7000642552729507,-0.48442497087610215,0.07549213857995,-1.1063953563184,-0.7262908052235312,-0.4956552107992429,0.10742537451141268,-1.1287907007193676,-0.7513259321434181,-0.5056206427216464,0.14106568073539447,-1.1466182890224688,-0.7745028774269394,-0.5154285460041805,0.17673344844568625,-1.1623433394250375,-0.795989196555958,-0.5251044753859317,0.21509899264163446,-1.1748926097093428,-0.8167810139763514,-0.5347160545261845
-0.7405333810652717,-1.2050911496472578,-0.9023597981202273,-0.6084069508352942,-0.8089715536184435,-1.0710964881212783,-1.012782867867199,-0.6489359796846811,-0.8955590816398952,-1.23577748537049,-1.1646150100571788,-0.6956982182375909,-1.0084789707966213,-1.3740442858592519,-0.8964971347490351,-0.7523211126813101,-0.8403104651339149,-1.4451893763618746,-0.8793022822714173,-0.8223075835729744,-0.6500706897099708,-1.4982999522292415,-0.9535975189059334,-0.9123238328852048,-0.6713794284644028,-1.5437226422390824,-0.9968622750635423,-0.792596540711859,-0.6787506106954819,-1.581418459289549,-1.0264121278732061,-0.7695581907659019,-0.6696277842522947,-1.6135424954632518,-1.0538830551943947,-0.7918045152290982,-0.6579568856815379,-1.6406736385044447,-1.0801538904799808,-0.8026324355338202,-0.6456597198029326,-1.6641823413381962,-1.105847348302954,-0.8132669168721272,-0.6303416564890497,-1.6827310463771443,-1.1308735851232732,-0.8244638918789212,-0.6124685732916756,-1.6975812942592658,-1.1545816439690384,-0.8359656735937665,-0.5927989162564419,-1.7079759656052669,-1.1770039907910572,-0.8478660930775292,-0.5700799494124681,-1.7158571050315679,-1.197898160171079,-0.8601874705229344
1.5463054868643904,0.48158419878842673,0.9022510729368446,0.6994646430320801,1.4601347186341922,0.38890329694864567,0.8562832165726159,0.7222245072301864,1.3752025440606113,0.29506005294443777,0.8056826915554546,0.7331045275508206,1.2944279931666214,0.20603593464295278,0.7539434177316703,0.7335532805959144,1.22021158343632,0.12555209709509102,0.7078874044143045,0.7253097311824336,1.1611028729056219,0.050231283612014184,0.6707018642173002,0.7090530438940192,1.1250212770543204,-0.01992903040876613,0.635383736531557,0.6858151912703546,1.0814443619458143,-0.08409770731751545,0.6016685475533164,0.6586240884421669,1.0307248762383836,-0.1418545670566279,0.5690443161760708,0.6367130399594565,0.9788505413123324,-0.19512780099297636,0.5382828626477387,0.620461792512777,0.9269485657820365,-0.2447407549446819,0.508842764161238,0.6062319578000854,0.8757494845856411,-0.29195153799361634,0.48111526664755516,0.5932964524163787,0.8252397393658338,-0.33677003622840584,0.45473219294755574,0.5812468427087718,0.7758630353209034,-0.37933960068332484,0.42999516779116603,0.5694660160154877,0.727800739935396,-0.4184214080283809,0.4066947983888366,0.5582002816814428
1.5463054868643904,1.11402801729124,1.5446184980126147,1.5441331424194256,1.4601347186341922,1.1345716969528497,1.5064421264312244,1.534558201311934,1.3752025440606113,1.1952035815076434,1.4774161878360597,1.5217334699396048,1.2944279931666214,1.2370629900363685,1.4694488778921047,1.5064301705772734,1.22021158343632,1.2389956198754886,1.4950355607138992,1.490268610855784,1.1611028729056219,1.229372994168475,1.541054615020445,1.4760414639218322,1.1250212770543204,1.2143982967020153,1.5628333056939259,1.4687074404913882,1.0814443619458143,1.1964657902007512,1.5719813531712155,1.476507955872045,1.0307248762383836,1.177323594905083,1.5769122984525314,1.4898851249809666,0.9788505413123324,1.1574848505834718,1.5801996778520706,1.4964940539628953,0.9269485657820365,1.1369771905705415,1.5819478162508833,1.5015007677067236,0.8757494845856411,1.1153949576890645,1.5823063351421913,1.5057465191133252,0.8252397393658338,1.0946946069041188,1.5819932551179865,1.5095142274810953,0.7758630353209034,1.0732684321164017,1.5810977744031345,1.5130288012450952,0.727800739935396,1.0535984983490272,1.5797440116944192,1.5168909073216172
0.3046769372787085,0.8279724131741694,0.39843742476687993,-0.6084069508352942,0.5421148565516738,0.8516270832286746,0.43538757260677546,-0.6489359796846811,0.6753942507947185,0.911106240291915,0.44713444607730685,-0.22616463143763385,0.7644622818934156,0.9695264766812418,0.4417939812958985,-0.053109120741858334,0.8306338005223538,1.0056699180219506,0.4318174754401632,0.025666805072321386,0.8942136519207007,1.0335454304835183,0.43223306966168057,0.06587632109802637,0.9806192615301254,1.056761838027089,0.44522810773165555,0.07798031444231772,1.077754032835075,1.0768057721799627,0.4629026911726407,0.06774820756906465,1.0307248762383836,1.0941603061732408,0.48219292618634074,0.06190644089220716,0.9788505413123324,1.10839784371072,0.5026501938726163,0.06970538052112342,0.9269485657820365,1.1221469419472117,0.5234327578713498,0.08141094733029973,0.8757494845856411,1.133691549994754,0.544068257454909,0.09499038937945709,0.8252397393658338,1.1447136847615318,0.5639742417163285,0.10964445820624916,0.7758630353209034,1.1544509892992383,0.5834861909920794,0.12462200317711547,0.727800739935396,1.1637046231608368,0.6025305780321256,0.13975659219359426
-0.7405333810652717,-1.8661915630584256,-0.9023597981202273,-0.6084069508352942,-0.8089715536184435,-0.9014103800383236,-1.012782867867199,-0.6489359796846811,-0.8955590816398952,-0.8931141356431993,-1.1646150100571788,-0.6956982182375909,-1.0084789707966213,-0.8629548911110978,-1.3832478079572506,-0.7523211126813101,-1.1678870189230564,-0.7849353297793967,-1.2083777472289376,-0.8223075835729744,-1.409681183510727,-0.6997987251951651,-1.1483856123044587,-0.9123238328852048,-1.3270446719968145,-0.6163265552161593,-1.1193057168627438,-1.0346747725243763,-1.2783667624617265,-0.5382282342521927,-1.0878044708797758,-1.1539950810586062,-1.242664557941004,-0.4651529628446575,-1.0587446948011074,-1.059879531740666,-1.2090287340250578,-0.3951598905740945,-1.0312150320017506,-1.0488731878260769,-1.1748160033030461,-0.32977707195771616,-1.004470996647343,-1.0438935745076636,-1.1354879219148644,-0.2677978609395456,-0.9785410395497968,-1.0408619407132347,-1.0921852375556937,-0.2093771370558523,-0.9535823400758434,-1.0386369291262496,-1.045373550574942,-0.15443240422578844,-0.9295343435994201,-1.0367254349229509,-0.9928760648089031,-0.10539540666828603,-0.9055060036181818,-1.034809941210874
-0.7405333810652717,0.18086456232149684,-0.3566283375852885,-0.6084069508352942,-0.8089715536184435,0.1391453420684035,-0.1307780029228493,-0.6489359796846811,-0.03591299479983757,0.09604128850538682,-0.07529656563562842,-0.6956982182375909,0.14229851577960298,0.07533457602099937,-0.07944489310803844,-0.7523211126813101,0.23028159889045968,0.07377183775074155,-0.118063729649591,-0.36636350444779514,0.27501800175104985,0.07814510640340928,-0.15902394087819752,-0.2765393553704704,0.30688932969870164,0.08511664029355845,-0.1719478691516479,-0.2525409286113696,0.35904694610386434,0.09335804001942995,-0.17286481584953953,-0.26850146535257347,0.4226332544896222,0.1015830771116002,-0.17041496697099665,-0.28434594382303674,0.49146507178592125,0.1090495682694988,-0.1663764189296025,-0.28410477054324174,0.5639511637425042,0.11578306353803337,-0.1616604496863634,-0.2802354126768315,0.6400893824225423,0.12233870762369468,-0.15651588345885473,-0.2750527787873548,0.7191860559911522,0.12845202626224886,-0.15104657867147603,-0.2692018658881529,0.7758630353209034,0.13379210349932136,-0.14624389322196332,-0.26310866463794436,0.727800739935396,0.13783687091655622,-0.14169179918927272,-0.2567048140201629
-0.7405333810652717,-1.8661915630584256,-0.9023597981202273,-0.6084069508352942,-0.8089715536184435,-2.354720482447459,-1.012782867867199,-0.6489359796846811,-0.8955590816398952,-1.84524134056185,-1.1646150100571788,-0.6956982182375909,-1.0084789707966213,-1.8417744978636745,-1.3832478079572506,-0.7523211126813101,-1.1678870189230564,-1.8396824736748374,-1.6836289898229377,-0.8223075835729744,-1.409681183510727,-1.8414410934219394,-1.387530200171665,-0.9123238328852048,-1.19958581805206,-1.845621312602679,-1.3767728463396938,-1.0346747725243763,-1.1865631695182908,-1.8503754110632227,-1.3787297603479722,-1.0492479942320552,-1.1739415156711037,-1.854689781221999,-1.3884111686109033,-1.0276891425091599,-1.163891491630152,-1.857667707377736,-1.4015528216023718,-1.0288989920338703,-1.1551919105006,-1.857986268816364,-1.4160512527549278,-1.0354167047267586,-1.1435349965286292,-1.8546275856993597,-1.4311043540138604,-1.0442848920512164,-1.129584122497492,-1.8470713526389033,-1.4467821148409032,-1.0543520387858143,-1.1136066317620497,-1.8342085839322597,-1.4623717057186796,-1.0650836032605555,-1.0936124903672495,-1.8176934586314695,-1.4770485819610528,-1.0762905813466368
